filename,width,height,class,xmin,ymin,xmax,ymax
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,18,134,111,213
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,80,112,108,205
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,101,205,107,227
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,51,207,101,234
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,0,115,36,236
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,0,140,29,180
72de3e2eb35f5f39_jpg.rf.ff2e21207d08e16877b048dcae0374f2.jpg,320,320,Person,0,0,24,122
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,0,151,8,202
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,5,153,33,207
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,10,118,30,172
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,24,150,47,210
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,44,160,59,208
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,62,152,85,216
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,68,182,96,233
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,87,153,108,212
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,103,123,122,177
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,137,115,160,231
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,170,172,196,236
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,193,167,209,216
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,214,189,229,231
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,218,165,242,216
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,232,189,252,239
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,242,163,260,223
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,262,191,283,243
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,270,174,286,215
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,292,148,310,201
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,292,186,316,246
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,299,180,310,200
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,308,155,320,185
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,312,182,320,224
e0de577ef49c37b0_jpg.rf.ff59d07a859a8eb080bad82e40fc89ff.jpg,320,320,Person,317,164,320,179
c49d2fa17b572071_jpg.rf.ff159a2d058edc33083d274f5c84d564.jpg,320,320,Person,65,0,235,320
57362b230be24003_jpg.rf.ff2c5e49904c2cee75533d88c3949f34.jpg,320,320,Boat,2,121,320,210
a39f1ff0b2f9128d_jpg.rf.f7f8ea4377e5197131aa548958f03d16.jpg,320,320,Bicycle,11,46,320,236
a39f1ff0b2f9128d_jpg.rf.f7f8ea4377e5197131aa548958f03d16.jpg,320,320,Bicycle,72,9,303,162
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,119,176,139,213
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,66,175,91,218
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,165,173,177,195
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,179,177,185,186
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,214,176,223,193
08cf0b872cc0a853_jpg.rf.f96f7f0efca2269a162fd9a4604465d0.jpg,320,320,Person,225,174,235,195
c3ede37e7b736d86_jpg.rf.489ccf9a08ebec485416ca2b14806393.jpg,320,320,Bird,99,120,214,244
c9fb790c7928c203_jpg.rf.49167f1cd543d737d20b36d0febe7d7e.jpg,320,320,Boat,0,1,320,150
c9fb790c7928c203_jpg.rf.49167f1cd543d737d20b36d0febe7d7e.jpg,320,320,Boat,225,171,234,184
3057459759f2a68c_jpg.rf.499f24a148017ad0ab56f5bd36787e4a.jpg,320,320,Bicycle,49,6,275,275
d0d54000d7045f39_jpg.rf.4a1bb104bc84a13dfbcd947994bddbe8.jpg,320,320,Person,130,131,164,243
63bdeef26a923714_jpg.rf.48a0f9a59e07a792ecba271b06e99d6c.jpg,320,320,Boat,0,0,320,320
0a10741ac3a26b7c_jpg.rf.4b23de1b92a56a73be8000038dc245c1.jpg,320,320,Apple,55,0,267,313
27706823aee8d883_jpg.rf.4dd837a21a083a45f13fdff2b4ba77a3.jpg,320,320,Apple,141,195,188,223
27706823aee8d883_jpg.rf.4dd837a21a083a45f13fdff2b4ba77a3.jpg,320,320,Apple,133,221,189,255
27706823aee8d883_jpg.rf.4dd837a21a083a45f13fdff2b4ba77a3.jpg,320,320,Apple,135,170,166,193
27706823aee8d883_jpg.rf.4dd837a21a083a45f13fdff2b4ba77a3.jpg,320,320,Apple,151,148,186,172
27706823aee8d883_jpg.rf.4dd837a21a083a45f13fdff2b4ba77a3.jpg,320,320,Apple,168,171,206,194
ba32b8ef60610692_jpg.rf.4dc896b5d9426ed0fa00ec24234578e6.jpg,320,320,Bicycle,156,121,217,188
c184cb5bc8cfe674_jpg.rf.4ce91432d6704607c64553b1b086a43f.jpg,320,320,Bicycle,272,206,310,273
c184cb5bc8cfe674_jpg.rf.4ce91432d6704607c64553b1b086a43f.jpg,320,320,Bicycle,218,206,268,266
22ef853f5dacf017_jpg.rf.4b93a9bed0cb3f754aad0065d60f219f.jpg,320,320,Person,139,28,188,91
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Boat,33,132,75,179
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Boat,46,12,125,85
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Boat,197,19,269,93
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,24,259,36,281
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,180,270,192,287
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,192,271,206,288
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,193,169,205,193
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,205,165,224,191
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,229,275,248,302
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,230,167,238,196
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,250,274,271,299
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,251,170,260,194
5521be8a9e5e96d0_jpg.rf.4cfa1e6d19e2c2bdc6f355f249a7c15f.jpg,320,320,Person,264,173,281,195
b6a91e1231214f9f_jpg.rf.4d477f0ab55a65d6e07b7ccf43406163.jpg,320,320,Bird,255,46,288,89
07a1a6b39a37faf1_jpg.rf.50c0826004db664899efef1bfb97ca6f.jpg,320,320,Apple,206,49,292,172
07a1a6b39a37faf1_jpg.rf.50c0826004db664899efef1bfb97ca6f.jpg,320,320,Apple,233,156,315,207
07a1a6b39a37faf1_jpg.rf.50c0826004db664899efef1bfb97ca6f.jpg,320,320,Apple,277,96,320,190
064635f430767774_jpg.rf.526d6e57beb6d893eea26ff1eab4c6f0.jpg,320,320,Bird,10,14,225,235
064635f430767774_jpg.rf.526d6e57beb6d893eea26ff1eab4c6f0.jpg,320,320,Bird,75,270,128,302
064635f430767774_jpg.rf.526d6e57beb6d893eea26ff1eab4c6f0.jpg,320,320,Bird,206,293,215,295
064635f430767774_jpg.rf.526d6e57beb6d893eea26ff1eab4c6f0.jpg,320,320,Bird,274,91,307,180
c2bca784040bc08b_jpg.rf.4f082632ef90e5cdf423178c59023d29.jpg,320,320,Bicycle,82,125,142,278
c2bca784040bc08b_jpg.rf.4f082632ef90e5cdf423178c59023d29.jpg,320,320,Bicycle,155,131,214,274
1d21693d098c0c36_jpg.rf.4f0a830ccef04c98b0cc5df0c1775b13.jpg,320,320,Person,96,7,128,167
1d21693d098c0c36_jpg.rf.4f0a830ccef04c98b0cc5df0c1775b13.jpg,320,320,Person,135,5,174,157
1d21693d098c0c36_jpg.rf.4f0a830ccef04c98b0cc5df0c1775b13.jpg,320,320,Person,160,0,202,178
1d21693d098c0c36_jpg.rf.4f0a830ccef04c98b0cc5df0c1775b13.jpg,320,320,Person,211,4,247,193
1d21693d098c0c36_jpg.rf.4f0a830ccef04c98b0cc5df0c1775b13.jpg,320,320,Person,226,0,288,208
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,154,117,279,183
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,237,229,274,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,253,146,264,186
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,225,279,255,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,243,153,251,180
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,231,140,243,182
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,220,143,233,185
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,198,248,232,319
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,192,217,220,279
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,161,230,197,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,143,273,194,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,0,120,154,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,138,105,146,132
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,126,103,137,135
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,56,217,89,320
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,25,182,57,298
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,18,154,35,222
bf16e5f51adfaff4_jpg.rf.5123c2ee0bea48355f7eb63b31afe4b6.jpg,320,320,Person,0,160,14,225
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,55,75,107,155
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,0,174,40,201
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,26,171,276,240
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,93,152,125,195
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,96,152,126,177
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,99,84,149,124
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,114,95,173,195
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,162,80,218,135
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,224,151,240,178
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,251,85,305,157
dc89c0e0fb790a98_jpg.rf.4d0d784f8a0fa6ea35205b7cf4d39c59.jpg,320,320,Bird,267,36,320,135
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,300,83,310,96
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,293,76,307,87
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,270,137,307,178
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,286,86,299,95
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,256,64,266,70
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,157,174,260,269
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,203,121,258,162
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,245,62,255,68
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,215,250,231,269
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,170,38,229,84
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,107,98,222,174
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,45,155,154,237
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,48,56,150,125
576a9033c0dfb828_jpg.rf.4f7ed9533cbe48dd9ac3f52aea7151f3.jpg,320,320,Apple,12,109,64,160
d4dd0257241a48a3_jpg.rf.4e71e2b0e1449f149d1114f9c467148d.jpg,320,320,Bird,163,166,206,220
d4dd0257241a48a3_jpg.rf.4e71e2b0e1449f149d1114f9c467148d.jpg,320,320,Bird,130,187,166,244
d4dd0257241a48a3_jpg.rf.4e71e2b0e1449f149d1114f9c467148d.jpg,320,320,Bird,88,24,140,67
e402e91f72149790_jpg.rf.528ab4d9cad3e13f9e24ccf70f977da2.jpg,320,320,Apple,111,1,284,247
e402e91f72149790_jpg.rf.528ab4d9cad3e13f9e24ccf70f977da2.jpg,320,320,Apple,196,234,280,320
e402e91f72149790_jpg.rf.528ab4d9cad3e13f9e24ccf70f977da2.jpg,320,320,Apple,28,162,160,302
9350fe3a9f80eec9_jpg.rf.53132781ce971ce3458bde13be6d3d38.jpg,320,320,Boat,227,132,300,167
9350fe3a9f80eec9_jpg.rf.53132781ce971ce3458bde13be6d3d38.jpg,320,320,Boat,185,97,237,137
9350fe3a9f80eec9_jpg.rf.53132781ce971ce3458bde13be6d3d38.jpg,320,320,Boat,41,1,148,57
9350fe3a9f80eec9_jpg.rf.53132781ce971ce3458bde13be6d3d38.jpg,320,320,Boat,119,170,128,179
3c6a555349c850c0_jpg.rf.52248ed432caeef9ef0d485ad79e2247.jpg,320,320,Apple,41,65,188,175
33e7b7892923c1ea_jpg.rf.50ad8a740b9cc7db15df198d0041b607.jpg,320,320,Person,254,129,282,219
33e7b7892923c1ea_jpg.rf.50ad8a740b9cc7db15df198d0041b607.jpg,320,320,Person,116,230,176,278
33e7b7892923c1ea_jpg.rf.50ad8a740b9cc7db15df198d0041b607.jpg,320,320,Person,270,131,281,175
33e7b7892923c1ea_jpg.rf.50ad8a740b9cc7db15df198d0041b607.jpg,320,320,Person,278,152,289,194
33e7b7892923c1ea_jpg.rf.50ad8a740b9cc7db15df198d0041b607.jpg,320,320,Bicycle,251,162,283,217
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,80,16,140,111
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,159,188,203,245
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,165,148,197,200
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,142,49,192,122
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,131,0,186,48
abbaaa72796bfb02_jpg.rf.550e1e00ef20acf14835dc5a0f604353.jpg,320,320,Apple,122,154,167,220
0048e178f27faa64_jpg.rf.54ae3b2026bddf067c48ea20e107e90f.jpg,320,320,Bird,60,8,195,304
41a225294e58d890_jpg.rf.58164aa96cc7d32df54804635862fef3.jpg,320,320,Boat,0,116,320,244
41a225294e58d890_jpg.rf.58164aa96cc7d32df54804635862fef3.jpg,320,320,Boat,113,128,188,241
7e4db44eed70bdd4_jpg.rf.540b95d173864de03af413d347239d0a.jpg,320,320,Bird,65,42,312,208
609249ca2ca07286_jpg.rf.5b725c21a74c4255277b149c5beca5ed.jpg,320,320,Bicycle,75,37,134,110
609249ca2ca07286_jpg.rf.5b725c21a74c4255277b149c5beca5ed.jpg,320,320,Bicycle,161,91,175,127
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,116,124,208,165
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Person,53,49,79,142
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,283,149,320,170
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,263,129,320,154
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,188,127,290,176
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,29,125,100,170
3ed1afcd3f6246d2_jpg.rf.51d6b29f17589fbbee1b83e5e37cff62.jpg,320,320,Boat,38,147,77,164
6e0d242f21591946_jpg.rf.5748f7b018c7bd684da0b3726c2dc860.jpg,320,320,Person,63,11,191,267
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,205,117,220,154
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,198,132,216,177
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,160,138,175,180
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,144,167,165,211
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,134,219,157,279
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,132,152,146,193
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Bicycle,123,140,136,178
4bcd584b84c30cc4_jpg.rf.5803a1b1e06c4d3c22505a69910b1438.jpg,320,320,Person,125,97,223,268
22be77f706b5f9f6_jpg.rf.5a535fa6984b3e47c5cd00c585780089.jpg,320,320,Apple,125,103,229,281
22be77f706b5f9f6_jpg.rf.5a535fa6984b3e47c5cd00c585780089.jpg,320,320,Apple,216,127,313,290
5100c36b5df15836_jpg.rf.5a066bc2fea68bb049e28797dd89edc8.jpg,320,320,Boat,90,92,257,277
5100c36b5df15836_jpg.rf.5a066bc2fea68bb049e28797dd89edc8.jpg,320,320,Boat,53,112,74,159
2204329e39b991db_jpg.rf.5b9d8f58c4e3376d8d00cdd83879d671.jpg,320,320,Apple,127,75,173,148
d7900dc2d8b83a08_jpg.rf.51db0af98d6195655b343655d62a78e4.jpg,320,320,Boat,39,76,261,237
d7900dc2d8b83a08_jpg.rf.51db0af98d6195655b343655d62a78e4.jpg,320,320,Person,94,156,115,186
d7900dc2d8b83a08_jpg.rf.51db0af98d6195655b343655d62a78e4.jpg,320,320,Person,120,161,156,196
d7900dc2d8b83a08_jpg.rf.51db0af98d6195655b343655d62a78e4.jpg,320,320,Person,128,177,157,215
d7900dc2d8b83a08_jpg.rf.51db0af98d6195655b343655d62a78e4.jpg,320,320,Person,167,193,189,220
8d4eec2bdf6a24d9_jpg.rf.5a10d3228d6aac7faaefabd59ab64bb2.jpg,320,320,Boat,246,53,320,238
8d4eec2bdf6a24d9_jpg.rf.5a10d3228d6aac7faaefabd59ab64bb2.jpg,320,320,Boat,0,0,135,285
8d4eec2bdf6a24d9_jpg.rf.5a10d3228d6aac7faaefabd59ab64bb2.jpg,320,320,Boat,87,114,272,180
ce257d35f5ec316a_jpg.rf.551f9521a67a7c9eba5e458cac2ac603.jpg,320,320,Person,0,44,61,319
ce257d35f5ec316a_jpg.rf.551f9521a67a7c9eba5e458cac2ac603.jpg,320,320,Person,36,60,93,320
ce257d35f5ec316a_jpg.rf.551f9521a67a7c9eba5e458cac2ac603.jpg,320,320,Person,88,26,160,320
ce257d35f5ec316a_jpg.rf.551f9521a67a7c9eba5e458cac2ac603.jpg,320,320,Person,223,48,279,320
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,288,61,309,178
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,268,74,286,150
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,254,115,270,157
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,230,115,239,159
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,179,92,202,156
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,146,41,174,144
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,167,176,173,191
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,148,90,169,159
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,152,168,158,186
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,147,171,151,187
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,101,128,108,161
40b87d5e29f46e02_jpg.rf.5bcb7a69d9f9e28c0c413168ec6e8def.jpg,320,320,Person,90,125,99,158
2112c80ad14b9abb_jpg.rf.577ac74e99984da9403395f29cceeb0e.jpg,320,320,Person,297,120,320,172
2112c80ad14b9abb_jpg.rf.577ac74e99984da9403395f29cceeb0e.jpg,320,320,Person,281,128,287,140
2112c80ad14b9abb_jpg.rf.577ac74e99984da9403395f29cceeb0e.jpg,320,320,Person,109,106,256,261
2112c80ad14b9abb_jpg.rf.577ac74e99984da9403395f29cceeb0e.jpg,320,320,Person,106,110,138,197
2112c80ad14b9abb_jpg.rf.577ac74e99984da9403395f29cceeb0e.jpg,320,320,Person,83,113,109,188
048cdcfa81f38e7a_jpg.rf.56c9a769cbf561a6b276ba819b12c2e6.jpg,320,320,Apple,89,95,242,237
048cdcfa81f38e7a_jpg.rf.56c9a769cbf561a6b276ba819b12c2e6.jpg,320,320,Apple,210,144,241,185
048cdcfa81f38e7a_jpg.rf.56c9a769cbf561a6b276ba819b12c2e6.jpg,320,320,Apple,175,200,204,241
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,30,227,55,261
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,30,44,54,76
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,30,133,54,165
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,109,43,133,75
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,109,228,133,261
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,109,133,133,167
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,187,228,212,261
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,187,43,212,77
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,188,135,211,166
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,265,42,290,76
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,265,226,289,260
23a1bc2ae9b8449f_jpg.rf.5ba72125364012398cbf031849550efe.jpg,320,320,Apple,266,133,289,167
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,183,128,232,165
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,64,204,81,223
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,78,173,111,194
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,131,131,174,166
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,182,201,206,215
8460eafb0dda63ee_jpg.rf.593763fc432dc152f210bd8003b5ad47.jpg,320,320,Boat,241,147,269,172
