FileName,Width,Height,ClassName,XMin,YMin,XMax,YMax
3bc38028dd447e6d_jpg.rf.f33c68cbdfc6bef611f9e7936bc65afd.jpg,640,640,Apple,196,277,229,306
3bc38028dd447e6d_jpg.rf.f33c68cbdfc6bef611f9e7936bc65afd.jpg,640,640,Apple,176,283,206,316
b56e0a0f8a85a7e6_jpg.rf.e934181764873526cda20859b9aea29e.jpg,640,640,Bird,23,100,447,501
0d9457df3d06e7aa_jpg.rf.f0213e023c0310058c7544ac6c0980c0.jpg,640,640,Person,77,102,210,593
0d9457df3d06e7aa_jpg.rf.f0213e023c0310058c7544ac6c0980c0.jpg,640,640,Person,0,0,640,105
0d9457df3d06e7aa_jpg.rf.f0213e023c0310058c7544ac6c0980c0.jpg,640,640,Person,267,48,452,566
b704f9f4661916f4_jpg.rf.f69bd6208000bb7426008cdab0dedeed.jpg,640,640,Apple,406,208,479,307
b704f9f4661916f4_jpg.rf.f69bd6208000bb7426008cdab0dedeed.jpg,640,640,Apple,0,0,640,599
317ba89380b529b7_jpg.rf.f0c53e7e3ac25830eec41b882a840f82.jpg,640,640,Bird,179,148,357,503
317ba89380b529b7_jpg.rf.f0c53e7e3ac25830eec41b882a840f82.jpg,640,640,Bird,342,219,590,510
598731293b01169a_jpg.rf.f7c4faa7522c9f329731ba75d01c9513.jpg,640,640,Bird,444,114,573,547
4bbd1c0d7d4556fe_jpg.rf.eca96599b1e8438b0195ed34f0660854.jpg,640,640,Bicycle,188,145,595,442
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,345,445,376,574
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,33,445,209,571
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,286,296,312,414
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,344,454,353,563
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,485,506,499,566
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,528,460,552,568
15face488ebb90e3_jpg.rf.fb921937a92f1893722a020a27130d7a.jpg,640,640,Person,563,463,588,565
836660111f0e5b7a_jpg.rf.fee8709758ecf375b3bd8828db48a6b6.jpg,640,640,Boat,78,235,590,608
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,205,33,332,358
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,474,314,640,363
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,363,337,578,380
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,243,356,566,461
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,284,425,552,505
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,470,286,479,295
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,400,291,445,312
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,233,494,416,604
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,332,287,357,299
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,320,295,339,321
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,138,480,299,638
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,200,304,216,319
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,168,304,200,326
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,133,320,174,333
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,2,347,134,497
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,93,308,126,339
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,76,286,103,302
7e506230a0ba05e1_jpg.rf.f7cdce28142c320b24985aad02add9d9.jpg,640,640,Boat,35,304,70,337
aeb74d9188146556_jpg.rf.fb42a912a016d63ad1267a1e354c6f1a.jpg,640,640,Apple,542,310,635,496
63bdeef26a923714_jpg.rf.f935ead76dfe3dd5ae26c1f6e8159bac.jpg,640,640,Boat,0,0,639,639
d5b3fa061f3fdb38_jpg.rf.ffece484ab0f0547ebb00f9aea60482b.jpg,640,640,Bicycle,237,76,395,212
ad8edab8640605ee_jpg.rf.ff8c78290420e4065557de9a52923274.jpg,640,640,Bicycle,190,127,461,379
edaf1d260703d840_jpg.rf.f3180be33fb14de6114e1cf91be4ac43.jpg,640,640,Bicycle,1,1,640,640
68d61fe203de3744_jpg.rf.ff011fa8848f30a43743624a1a10dd92.jpg,640,640,Bicycle,181,248,411,518
68d61fe203de3744_jpg.rf.ff011fa8848f30a43743624a1a10dd92.jpg,640,640,Person,176,108,419,495
68d61fe203de3744_jpg.rf.ff011fa8848f30a43743624a1a10dd92.jpg,640,640,Bicycle,14,392,68,502
68d61fe203de3744_jpg.rf.ff011fa8848f30a43743624a1a10dd92.jpg,640,640,Person,100,472,150,496
68d61fe203de3744_jpg.rf.ff011fa8848f30a43743624a1a10dd92.jpg,640,640,Person,3,308,81,489
a1f5a6268770d83a_jpg.rf.ff404acac5825bfc96eb3cc360abe91b.jpg,640,640,Bird,6,64,563,526
0694e0f558cca2a2_jpg.rf.fdc427d47e62577da04fd3634a74db64.jpg,640,640,Person,327,82,522,561
0694e0f558cca2a2_jpg.rf.fdc427d47e62577da04fd3634a74db64.jpg,640,640,Person,54,21,334,347
c26c5e3518b5aec8_jpg.rf.faef606250fdefc04372a8a74511c135.jpg,640,640,Bicycle,32,252,454,640
c26c5e3518b5aec8_jpg.rf.faef606250fdefc04372a8a74511c135.jpg,640,640,Person,105,0,383,568
23e40fce8a3d5da1_jpg.rf.fbc66605bd5c298d52b2475fa5cc609f.jpg,640,640,Boat,32,169,364,361
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Boat,24,139,417,430
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,130,286,202,466
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Boat,370,276,596,355
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,541,328,578,407
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,501,321,521,374
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,432,318,472,401
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,431,315,471,398
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,281,241,320,339
59be7f7aa66d5995_jpg.rf.f2b24f380fe589218e0100b9c32fb094.jpg,640,640,Person,230,252,281,375
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,348,1,490,428
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,213,242,244,360
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,209,282,231,353
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,203,341,220,359
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,202,348,217,373
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,168,238,203,363
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,154,297,183,370
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,86,245,163,418
3e149a99dfce7b26_jpg.rf.fbea2e720b20e9617409f4c44e553b37.jpg,640,640,Person,62,243,87,361
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,0,60,50,91
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,92,1,202,17
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,92,63,256,101
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,307,46,408,71
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,388,49,452,76
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,390,1,428,14
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,482,26,520,51
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Boat,537,41,598,76
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,3,13,639,141
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,6,1,66,77
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,88,35,118,96
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,120,1,168,50
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,124,153,258,208
bbab521daef2460c_jpg.rf.ffc256da8c7b928f884f1d14497dae53.jpg,640,640,Person,414,1,480,65
0048e178f27faa64_jpg.rf.03548c85b518f0d19770136dc2c9f62e.jpg,640,640,Bird,120,33,390,625
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Bird,91,349,393,545
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,32,250,105,426
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,356,301,378,326
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,324,304,341,325
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,310,305,324,325
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,261,302,287,328
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,223,307,253,341
2c4544ac1febeda7_jpg.rf.01843798820ac672663667a57808d2ad.jpg,640,640,Person,212,298,238,329
d66d26d597ac8ce7_jpg.rf.022b070a0961079b8e783cceb74731ec.jpg,640,640,Bicycle,318,332,483,433
d66d26d597ac8ce7_jpg.rf.022b070a0961079b8e783cceb74731ec.jpg,640,640,Bicycle,475,336,593,434
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,0,34,53,491
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,60,54,104,471
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,93,48,135,475
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,135,63,162,485
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,151,20,187,434
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,178,73,216,467
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,212,43,252,508
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,244,29,282,442
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,276,26,313,476
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,314,27,351,462
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,348,37,394,525
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,393,47,430,503
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,422,54,455,510
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,450,28,491,519
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,459,303,493,503
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,485,416,494,479
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,486,51,521,525
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,519,63,554,537
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,547,37,593,584
0e451fb057fcd1b6_jpg.rf.044eab602de600102a70cb81aa0ae978.jpg,640,640,Person,576,6,636,569
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,292,162,501,378
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,209,0,368,172
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,332,336,363,409
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,417,368,458,452
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,457,380,508,465
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,458,312,514,424
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,508,259,563,420
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Bicycle,558,329,589,446
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,7,1,315,558
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,327,156,431,515
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,424,369,455,508
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,457,325,512,522
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,460,413,489,515
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,499,279,574,521
a559b415efdbcac7_jpg.rf.00dd06b5fa211945831413778a0914b2.jpg,640,640,Person,545,346,582,521
627b2872ddaff2b0_jpg.rf.0afbe616fd7542413a7add0f61d4dc05.jpg,640,640,Boat,130,177,595,490
aa1459e7342345a6_jpg.rf.0728b5248a7fca6c051b0bfcfc3c2f30.jpg,640,640,Bird,98,76,530,529
b252776916d1cff1_jpg.rf.0771d13ca9ec8f05a75e24f15a437293.jpg,640,640,Bird,269,201,355,421
d358093ac2b40da4_jpg.rf.004a35be52c3ce2a253dfd19707a48ea.jpg,640,640,Boat,544,66,635,104
d358093ac2b40da4_jpg.rf.004a35be52c3ce2a253dfd19707a48ea.jpg,640,640,Boat,0,100,519,467
6f6f8a119ed56e94_jpg.rf.0c722bdb9de7aaf442de3ae378d05d92.jpg,640,640,Apple,242,345,322,412
a4e657894ce7257d_jpg.rf.0b622c32344670e18d4c5ad10a55c8c5.jpg,640,640,Person,439,274,554,462
a4e657894ce7257d_jpg.rf.0b622c32344670e18d4c5ad10a55c8c5.jpg,640,640,Person,313,282,435,456
a4e657894ce7257d_jpg.rf.0b622c32344670e18d4c5ad10a55c8c5.jpg,640,640,Person,214,278,302,435
a4e657894ce7257d_jpg.rf.0b622c32344670e18d4c5ad10a55c8c5.jpg,640,640,Person,117,262,203,415
a4e657894ce7257d_jpg.rf.0b622c32344670e18d4c5ad10a55c8c5.jpg,640,640,Person,30,267,118,402
ec021711154db1ec_jpg.rf.0be95ee967da3f2ed69b21a7114dd9aa.jpg,640,640,Bicycle,87,75,276,210
ec021711154db1ec_jpg.rf.0be95ee967da3f2ed69b21a7114dd9aa.jpg,640,640,Bicycle,190,58,308,178
992c9fe99f341b6a_jpg.rf.0d540390da18f621b3c10288e58fb649.jpg,640,640,Bird,45,18,513,603
3d5bd286aac2b27f_jpg.rf.08fbda8913547e5b8ee47a1d4a7fccfc.jpg,640,640,Bird,161,163,614,556
2f0bee0f7e3d3b35_jpg.rf.07163e9b169972e0bc85f043677881e9.jpg,640,640,Apple,272,291,355,412
b71ab745a68b6c27_jpg.rf.0c4482eb8f75bad009423971c54af5ab.jpg,640,640,Bird,94,173,540,546
894f02ec76190cf4_jpg.rf.02b2217b2074c1db98827c04bebe10a0.jpg,640,640,Bicycle,62,352,280,574
894f02ec76190cf4_jpg.rf.02b2217b2074c1db98827c04bebe10a0.jpg,640,640,Person,70,217,287,471
894f02ec76190cf4_jpg.rf.02b2217b2074c1db98827c04bebe10a0.jpg,640,640,Person,420,208,527,402
cb71e1817d6fad80_jpg.rf.07ac880ffbc92dc1cdefb7bbd8936762.jpg,640,640,Person,412,302,481,509
cb71e1817d6fad80_jpg.rf.07ac880ffbc92dc1cdefb7bbd8936762.jpg,640,640,Person,231,334,250,414
cb71e1817d6fad80_jpg.rf.07ac880ffbc92dc1cdefb7bbd8936762.jpg,640,640,Person,171,339,191,408
f1c765dc8f6c9bc0_jpg.rf.0e64b3105f755c1038e54a232e3cf769.jpg,640,640,Boat,112,241,453,421
c46d472874803c79_jpg.rf.096e3e70b070939397083b68c0fedbd6.jpg,640,640,Apple,218,95,603,408
2bc753e11aeefbe0_jpg.rf.0f427014508e7dc344daa336759cf94d.jpg,640,640,Boat,448,262,512,301
6e0e2d8c838f1746_jpg.rf.105a1e1115388bc3b144c62fc2bd2dbb.jpg,640,640,Boat,271,143,489,284
aac6ebc9eaf3951c_jpg.rf.0ff1f36f68ece9a9ec3cd7e4f2851958.jpg,640,640,Person,105,214,261,616
aac6ebc9eaf3951c_jpg.rf.0ff1f36f68ece9a9ec3cd7e4f2851958.jpg,640,640,Person,104,246,175,602
67eb2f55816a7cfa_jpg.rf.123d6a37b3792c71500d87ca21ba64f7.jpg,640,640,Bicycle,270,170,454,335
6193372e94fec1da_jpg.rf.04bbc6cd8b814c18eeafa04d3c32066b.jpg,640,640,Apple,181,204,350,423
3d8336213a36d850_jpg.rf.12e27700c1fc6c4de20fefdf99f340f9.jpg,640,640,Bicycle,98,0,640,284
358f229aa8895684_jpg.rf.11a52fee6fe59366795ce1ebac5825e4.jpg,640,640,Apple,251,137,412,348
2939b1caffa2378b_jpg.rf.057997afb60d8e3d47d995a0d55b0e73.jpg,640,640,Bird,41,96,550,586
9afe3d961aa9eedc_jpg.rf.146992036a37ba38433c8b94dfb0792b.jpg,640,640,Boat,95,108,249,385
9afe3d961aa9eedc_jpg.rf.146992036a37ba38433c8b94dfb0792b.jpg,640,640,Boat,235,133,315,307
dacf20857b785bd4_jpg.rf.0b690931340e0d1df13cbb99e361a86d.jpg,640,640,Boat,456,165,564,216
fdfe5ec7ae78ad91_jpg.rf.05874d6e39db926bc3d9c58cc787fadf.jpg,640,640,Bird,347,147,502,561
c184cb5bc8cfe674_jpg.rf.104bf2ac4da8b9f1e023712bb332ba44.jpg,640,640,Bicycle,21,95,96,228
c184cb5bc8cfe674_jpg.rf.104bf2ac4da8b9f1e023712bb332ba44.jpg,640,640,Bicycle,104,108,204,228
dc8ff1f33782990b_jpg.rf.0f8cb93674bc83cf3af9b8881753da31.jpg,640,640,Bird,244,213,481,352
6c83ad2a2463b6d8_jpg.rf.150ae1f213d3acdb4b84cd2c466ad318.jpg,640,640,Boat,0,233,45,327
6c83ad2a2463b6d8_jpg.rf.150ae1f213d3acdb4b84cd2c466ad318.jpg,640,640,Boat,84,187,574,331
630407ca732121b4_jpg.rf.13cd0e206b34991be5a72cc3837723db.jpg,640,640,Apple,195,176,292,301
42e56b78bb6f16c0_jpg.rf.0cb7827559c97eac4c0bf946d7caed13.jpg,640,640,Bicycle,0,486,288,639
42e56b78bb6f16c0_jpg.rf.0cb7827559c97eac4c0bf946d7caed13.jpg,640,640,Bicycle,388,507,558,639
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Bicycle,131,12,396,353
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,393,127,484,459
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Bicycle,581,265,640,329
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Bicycle,387,120,488,341
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,617,275,640,366
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,555,275,579,373
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,521,271,540,360
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,161,74,350,640
393a3aea727f8e94_jpg.rf.11870ad10352e1cf004b411c54e0cdc2.jpg,640,640,Person,29,234,60,395
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,169,225,208,293
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,0,46,36,134
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,21,77,66,149
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,36,123,71,174
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,58,151,93,193
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,84,177,109,201
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,90,180,119,222
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,101,208,137,248
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,121,233,139,259
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,136,231,162,275
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,152,260,177,296
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,167,276,172,300
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,169,293,183,328
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,189,303,210,328
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,200,319,218,343
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,202,327,221,353
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,230,444,242,458
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,231,351,252,383
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,232,412,248,432
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,232,444,249,462
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,232,427,249,445
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,235,391,254,405
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,236,463,253,476
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,240,371,263,389
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,243,460,250,485
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,276,401,282,423
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,295,312,311,373
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,300,382,308,407
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,302,398,308,423
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,312,400,317,419
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,319,397,325,429
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,329,401,337,422
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,340,408,344,420
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,350,376,371,408
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,364,374,379,390
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,371,285,400,306
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,374,357,392,388
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,381,343,398,371
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,382,335,405,357
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,388,249,414,262
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,393,337,410,339
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,396,320,414,331
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,398,311,424,331
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,404,288,437,303
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,410,258,447,279
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,413,8,467,70
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,415,276,443,294
2e982106d1eac0c1_jpg.rf.15315c16014fb6a92af16b4440e2aee0.jpg,640,640,Boat,423,217,466,243
